time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1577837091.49976611,0.03322463,0.00520022,0.00000386,97512.00000000,0.03328575,0.000000,0.000000
1577837091.59959817,0.03322997,0.00631706,0.00000453,97546.00000000,0.03920409,0.000000,0.000000
1577837091.69943595,0.03323212,0.00501591,0.00000403,97577.00000000,0.03562993,0.000000,0.000000
1577837091.79967308,0.03323461,0.00576601,0.00000398,97570.00000000,0.03601769,0.000000,0.000000
1577837091.89951992,0.03323595,0.00589368,0.00000429,97581.00000000,0.03474161,0.000000,0.000000
1577837091.99937201,0.03323921,0.00556892,0.00000423,97593.00000000,0.03689183,0.000000,0.000000
1577837092.09961200,0.03323775,0.00462521,0.00000394,97638.00000000,0.03160452,0.000000,0.000000
1577837092.19945407,0.03323670,0.00504314,0.00000385,97669.00000000,0.03205283,0.000000,0.000000
1577837092.29929090,0.03326550,0.00729988,0.00000537,97679.00000000,0.06563520,0.000000,0.000000
1577837092.39994001,0.03327488,0.00464211,0.00000481,97687.00000000,0.04382678,0.000000,0.000000
1577837092.49977803,0.03328094,0.00456619,0.00000418,97718.00000000,0.04010924,0.000000,0.000000
1577837092.59962106,0.03328155,0.00461962,0.00000485,97743.00000000,0.03396643,0.000000,0.000000
1577837092.69945908,0.03328461,0.00413101,0.00000430,97770.00000000,0.03673741,0.000000,0.000000
1577837092.79929805,0.03328744,0.00387958,0.00000432,97761.00000000,0.03647858,0.000000,0.000000
1577837092.89993691,0.03328088,0.00419254,0.00000389,97786.00000000,0.02587175,0.000000,0.000000
1577837092.99978185,0.03327295,0.00341024,0.00000379,97831.00000000,0.02430010,0.000000,0.000000
1577837093.09962487,0.03326472,0.00445536,0.00000351,97844.00000000,0.02394956,0.000000,0.000000
1577837093.19946384,0.03325637,0.00339327,0.00000385,97881.00000000,0.02379465,0.000000,0.000000
1577837093.29931688,0.03328269,0.00409085,0.00000642,97877.00000000,0.06313004,0.000000,0.000000
1577837093.39995599,0.03328670,0.00665468,0.00000482,97877.00000000,0.03784357,0.000000,0.000000
1577837093.49979281,0.03327993,0.00395969,0.00000392,97889.00000000,0.02558309,0.000000,0.000000
1577837093.59963298,0.03327546,0.00400851,0.00000406,97907.00000000,0.02820329,0.000000,0.000000
1577837093.69948006,0.03326977,0.00352758,0.00000397,97862.00000000,0.02678417,0.000000,0.000000
1577837093.79931998,0.03327320,0.00770342,0.00000442,97874.00000000,0.03718321,0.000000,0.000000
1577837093.89995384,0.03327752,0.00466474,0.00000449,97906.00000000,0.03820451,0.000000,0.000000
1577837093.99978805,0.03327088,0.00366929,0.00000388,97901.00000000,0.02569435,0.000000,0.000000
1577837094.09962606,0.03326468,0.00338140,0.00000452,97941.00000000,0.02618499,0.000000,0.000000
1577837094.19947290,0.03325745,0.00381791,0.00000460,97999.00000000,0.02499139,0.000000,0.000000
1577837094.29930806,0.03325324,0.00385548,0.00000539,97966.00000000,0.02843495,0.000000,0.000000
1577837094.39993596,0.03324832,0.00271119,0.00000564,98012.00000000,0.02761368,0.000000,0.000000
1577837094.49977493,0.03324090,0.00263814,0.00000432,98032.00000000,0.02473801,0.000000,0.000000
1577837094.59962296,0.03322962,0.00314770,0.00000373,98053.00000000,0.02029201,0.000000,0.000000
1577837094.69946289,0.03322023,0.00323661,0.00000356,98071.00000000,0.02243993,0.000000,0.000000
1577837094.79928088,0.03321128,0.00328194,0.00000380,98094.00000000,0.02293392,0.000000,0.000000
1577837094.89991808,0.03320090,0.00370099,0.00000366,98074.00000000,0.02126135,0.000000,0.000000
1577837094.99974704,0.03319319,0.00366363,0.00000404,98095.00000000,0.02431784,0.000000,0.000000
1577837095.09957981,0.03318426,0.00289334,0.00000419,98100.00000000,0.02290319,0.000000,0.000000
1577837095.19942188,0.03317422,0.00286757,0.00000420,98104.00000000,0.02158856,0.000000,0.000000
1577837095.29966211,0.03316828,0.00444495,0.00000417,98127.00000000,0.02632391,0.000000,0.000000
1577837095.39950490,0.03315877,0.00295354,0.00000374,98127.00000000,0.02217048,0.000000,0.000000
1577837095.49933696,0.03314856,0.00292344,0.00000389,98163.00000000,0.02134222,0.000000,0.000000
1577837095.59998107,0.03315101,0.00453777,0.00000543,98193.00000000,0.03599261,0.000000,0.000000
1577837095.69982100,0.03314988,0.00779254,0.00000507,98215.00000000,0.03183974,0.000000,0.000000
1577837095.79964709,0.03314520,0.00291443,0.00000437,98210.00000000,0.02771334,0.000000,0.000000
1577837095.89949393,0.03313534,0.00375352,0.00000409,98239.00000000,0.02170470,0.000000,0.000000
1577837095.99932694,0.03313305,0.00398965,0.00000481,98239.00000000,0.03047357,0.000000,0.000000
1577837096.09996009,0.03313213,0.00379619,0.00000433,98257.00000000,0.03206561,0.000000,0.000000
1577837096.19979286,0.03312793,0.00356732,0.00000397,98251.00000000,0.02824274,0.000000,0.000000
1577837096.29963017,0.03313229,0.00553714,0.00000445,98277.00000000,0.03820521,0.000000,0.000000
1577837096.39948487,0.03312756,0.00401130,0.00000382,98269.00000000,0.02761557,0.000000,0.000000
1577837096.49934602,0.03312362,0.00450173,0.00000393,98294.00000000,0.02852602,0.000000,0.000000
1577837096.59998202,0.03312712,0.00436191,0.00000421,98321.00000000,0.03721771,0.000000,0.000000
1577837096.69981003,0.03313091,0.00716257,0.00000441,98291.00000000,0.03756112,0.000000,0.000000
1577837096.79965305,0.03312819,0.00504713,0.00000437,98312.00000000,0.02994542,0.000000,0.000000
1577837096.89949322,0.03312819,0.00518465,0.00000429,98364.00000000,0.03312204,0.000000,0.000000
1577837096.99933386,0.03312445,0.00446465,0.00000395,98371.00000000,0.02875238,0.000000,0.000000
1577837097.09997582,0.03312021,0.00449139,0.00000369,98345.00000000,0.02814958,0.000000,0.000000
1577837097.19981790,0.03311610,0.00421014,0.00000377,98368.00000000,0.02828730,0.000000,0.000000
1577837097.29966211,0.03311948,0.00552876,0.00000416,98413.00000000,0.03708864,0.000000,0.000000
1577837097.39950895,0.03312411,0.00554985,0.00000404,98447.00000000,0.03857334,0.000000,0.000000
1577837097.49935102,0.03313467,0.00543161,0.00000530,98442.00000000,0.04555286,0.000000,0.000000
1577837097.59999204,0.03313516,0.00392532,0.00000530,98444.00000000,0.03371325,0.000000,0.000000
1577837097.69982696,0.03313288,0.00512074,0.00000435,98444.00000000,0.03044025,0.000000,0.000000
1577837097.79966688,0.03313118,0.00498909,0.00000455,98474.00000000,0.03113196,0.000000,0.000000
1577837097.89949584,0.03313515,0.00442183,0.00000407,98520.00000000,0.03781954,0.000000,0.000000
1577837097.99933386,0.03313186,0.00548552,0.00000411,98549.00000000,0.02924693,0.000000,0.000000
1577837098.09996796,0.03312877,0.00509567,0.00000431,98548.00000000,0.02947504,0.000000,0.000000
1577837098.19982910,0.03312350,0.00482559,0.00000412,98549.00000000,0.02689151,0.000000,0.000000
1577837098.29967999,0.03312226,0.00473039,0.00000543,98569.00000000,0.03164831,0.000000,0.000000
1577837098.39952683,0.03312386,0.00503874,0.00000474,98598.00000000,0.03501615,0.000000,0.000000
1577837098.49933910,0.03311755,0.00385506,0.00000398,98612.00000000,0.02563722,0.000000,0.000000
1577837098.59996104,0.03311756,0.00444062,0.00000441,98638.00000000,0.03312686,0.000000,0.000000
1577837098.69980502,0.03311439,0.00466376,0.00000402,98675.00000000,0.02935428,0.000000,0.000000
1577837098.79964280,0.03310962,0.00374632,0.00000408,98670.00000000,0.02743635,0.000000,0.000000
1577837098.89948702,0.03310401,0.00362263,0.00000425,98669.00000000,0.02642315,0.000000,0.000000
1577837098.99933004,0.03309684,0.00388531,0.00000380,98677.00000000,0.02455586,0.000000,0.000000
1577837099.09996295,0.03309073,0.00451172,0.00000391,98671.00000000,0.02581713,0.000000,0.000000
1577837099.19981217,0.03308683,0.00413876,0.00000419,98703.00000000,0.02842510,0.000000,0.000000
1577837099.29966211,0.03309479,0.00558519,0.00000533,98740.00000000,0.04260958,0.000000,0.000000
1577837099.39949584,0.03310262,0.00558156,0.00000499,98723.00000000,0.04245034,0.000000,0.000000
1577837099.49933791,0.03309940,0.00423780,0.00000412,98756.00000000,0.02925769,0.000000,0.000000
1577837099.59997320,0.03309500,0.00554224,0.00000368,98757.00000000,0.02782481,0.000000,0.000000
1577837099.69981217,0.03310116,0.00508421,0.00000493,98788.00000000,0.04048177,0.000000,0.000000
1577837099.79965806,0.03309720,0.00488719,0.00000433,98801.00000000,0.02834786,0.000000,0.000000
1577837099.89950299,0.03309069,0.00347987,0.00000392,98882.00000000,0.02527272,0.000000,0.000000
1577837099.99933386,0.03308176,0.00436288,0.00000370,98945.00000000,0.02236073,0.000000,0.000000
1577837100.09994292,0.03307240,0.00320183,0.00000380,99013.00000000,0.02182581,0.000000,0.000000
1577837100.19977188,0.03306338,0.00458575,0.00000372,99069.00000000,0.02220959,0.000000,0.000000
1577837100.29961610,0.03305402,0.00313506,0.00000407,99064.00000000,0.02178684,0.000000,0.000000
1577837100.39945388,0.03304684,0.00438307,0.00000395,99121.00000000,0.02439012,0.000000,0.000000
1577837100.49929190,0.03303709,0.00310112,0.00000395,99173.00000000,0.02128362,0.000000,0.000000
1577837100.59993601,0.03302824,0.00362982,0.00000376,99223.00000000,0.02234641,0.000000,0.000000
1577837100.69976902,0.03301952,0.00344048,0.00000394,99312.00000000,0.02248386,0.000000,0.000000
1577837100.79961801,0.03301829,0.00540940,0.00000464,99354.00000000,0.03152385,0.000000,0.000000
1577837100.89946103,0.03301022,0.00323291,0.00000448,99399.00000000,0.02324597,0.000000,0.000000
1577837100.99931121,0.03300344,0.00394935,0.00000451,99428.00000000,0.02480317,0.000000,0.000000
1577837101.09993505,0.03299285,0.00296598,0.00000395,99533.00000000,0.02015742,0.000000,0.000000
1577837101.19977593,0.03299004,0.00358359,0.00000501,99624.00000000,0.02957407,0.000000,0.000000
1577837101.29961085,0.03297899,0.00283146,0.00000374,99701.00000000,0.01956705,0.000000,0.000000
1577837101.39945388,0.03297104,0.00377859,0.00000468,99778.00000000,0.02330974,0.000000,0.000000
1577837101.49929595,0.03296251,0.00315993,0.00000392,99799.00000000,0.02259512,0.000000,0.000000
1577837101.59992814,0.03295222,0.00289872,0.00000415,99834.00000000,0.02042499,0.000000,0.000000
1577837101.69977403,0.03294428,0.00382000,0.00000449,99870.00000000,0.02327503,0.000000,0.000000
1577837101.79959297,0.03294803,0.00428536,0.00000625,99905.00000000,0.03752201,0.000000,0.000000
1577837101.89943194,0.03294485,0.00307263,0.00000453,99930.00000000,0.02906227,0.000000,0.000000
1577837101.99965382,0.03294203,0.00398923,0.00000457,99969.00000000,0.02949235,0.000000,0.000000
1577837102.09949112,0.03293358,0.00351389,0.00000454,99974.00000000,0.02261118,0.000000,0.000000
1577837102.19932795,0.03292098,0.00248498,0.00000372,100002.00000000,0.01751398,0.000000,0.000000
1577837102.29994488,0.03291386,0.00315134,0.00000474,100035.00000000,0.02420385,0.000000,0.000000
1577837102.39978600,0.03290124,0.00273305,0.00000407,100057.00000000,0.01743883,0.000000,0.000000
1577837102.49961901,0.03289027,0.00381770,0.00000375,100054.00000000,0.01944071,0.000000,0.000000
1577837102.59944296,0.03288225,0.00329053,0.00000454,100088.00000000,0.02303701,0.000000,0.000000
1577837102.69928193,0.03287645,0.00282727,0.00000496,100110.00000000,0.02575910,0.000000,0.000000
1577837102.79991198,0.03287205,0.00390989,0.00000453,100145.00000000,0.02746463,0.000000,0.000000
1577837102.89973807,0.03286279,0.00312214,0.00000429,100174.00000000,0.02147269,0.000000,0.000000
1577837102.99958706,0.03286644,0.00367424,0.00000528,100189.00000000,0.03736095,0.000000,0.000000
1577837103.09941816,0.03285791,0.00302199,0.00000437,100206.00000000,0.02234885,0.000000,0.000000
1577837103.19965315,0.03286133,0.00394202,0.00000611,100230.00000000,0.03707670,0.000000,0.000000
1577837103.29949808,0.03286427,0.00389795,0.00000500,100268.00000000,0.03648542,0.000000,0.000000
1577837103.39933586,0.03285256,0.00277712,0.00000374,100296.00000000,0.01839014,0.000000,0.000000
1577837103.49997211,0.03284047,0.00251312,0.00000370,100325.00000000,0.01790831,0.000000,0.000000
1577837103.59981704,0.03283626,0.00377384,0.00000436,100345.00000000,0.02762758,0.000000,0.000000
1577837103.69966006,0.03283710,0.00279542,0.00000589,100358.00000000,0.03387417,0.000000,0.000000
1577837103.79948688,0.03282607,0.00282231,0.00000408,100377.00000000,0.01916071,0.000000,0.000000
1577837103.89932585,0.03281971,0.00296472,0.00000430,100357.00000000,0.02492553,0.000000,0.000000
1577837103.99995279,0.03280922,0.00274493,0.00000417,100380.00000000,0.01980235,0.000000,0.000000
1577837104.09977913,0.03280080,0.00295452,0.00000450,100396.00000000,0.02233845,0.000000,0.000000
1577837104.19961905,0.03279018,0.00310692,0.00000389,100420.00000000,0.01958255,0.000000,0.000000
1577837104.29946899,0.03278245,0.00399237,0.00000429,100433.00000000,0.02316684,0.000000,0.000000
1577837104.39931297,0.03277434,0.00347485,0.00000453,100433.00000000,0.02268102,0.000000,0.000000
1577837104.49996281,0.03276640,0.00346821,0.00000450,100452.00000000,0.02287050,0.000000,0.000000
1577837104.59980702,0.03276002,0.00342540,0.00000459,100465.00000000,0.02481008,0.000000,0.000000
1577837104.69963002,0.03274914,0.00346402,0.00000373,100464.00000000,0.01916790,0.000000,0.000000
1577837104.79946113,0.03273778,0.00253142,0.00000400,100472.00000000,0.01855441,0.000000,0.000000
1577837104.89930296,0.03272710,0.00413771,0.00000374,100488.00000000,0.01937198,0.000000,0.000000
1577837104.99993014,0.03271690,0.00352751,0.00000431,100478.00000000,0.01995698,0.000000,0.000000
1577837105.09976697,0.03271293,0.00357940,0.00000463,100478.00000000,0.02773730,0.000000,0.000000
1577837105.19960904,0.03271052,0.00638222,0.00000548,100455.00000000,0.02969594,0.000000,0.000000
1577837105.29945898,0.03270484,0.00399901,0.00000432,100472.00000000,0.02557695,0.000000,0.000000
1577837105.39930201,0.03269644,0.00284145,0.00000454,100482.00000000,0.02215972,0.000000,0.000000
1577837105.49994183,0.03269526,0.00472900,0.00000459,100496.00000000,0.03121500,0.000000,0.000000
1577837105.59979010,0.03268628,0.00399077,0.00000400,100508.00000000,0.02139649,0.000000,0.000000
1577837105.69963384,0.03267653,0.00330220,0.00000435,100495.00000000,0.02041577,0.000000,0.000000
1577837105.79947996,0.03266834,0.00346856,0.00000400,100492.00000000,0.02235165,0.000000,0.000000
1577837105.89932489,0.03265999,0.00303875,0.00000406,100510.00000000,0.02213905,0.000000,0.000000
1577837105.99997377,0.03265226,0.00377293,0.00000436,100501.00000000,0.02290626,0.000000,0.000000
1577837106.09980798,0.03264112,0.00325631,0.00000373,100519.00000000,0.01858458,0.000000,0.000000
1577837106.19964910,0.03263012,0.00263409,0.00000390,100537.00000000,0.01873565,0.000000,0.000000
